Product Code,Product Name,Product Category,UOM,UPC,Bill of Materials,Batched Product
113395,PREMIUM DATES WRAPPED WITH RASPBERRY KG,FINI- NUTS,Kilogram,,N,N
113396,PREMIUM DATES WRAPPED WITH WHITE WALNUT KG,FINI- NUTS,Kilogram,,N,N
113397,PREMIUM FIGS WRAPPED ROUND HAZELNUT KG,FINI- NUTS,Kilogram,,N,N
113398,PREMIUM FIGS WRAPPED ROUND WALNUT KG,FINI- NUTS,Kilogram,,N,N
113399,PREMIUM FIGS WRAPPED WHITE WALNUT KG,FINI- NUTS,Kilogram,,N,N
113381,PREMIUM BAKLAWA WRAPPED ROUND FLOWER WALNUT KG,FINI- BAKLAWA,Kilogram,,N,N
113382,PREMIUM BAKLAWA WRAPPED ROUND MABROOM PISTACHIO KG,FINI- BAKLAWA,Kilogram,,N,N
113383,PREMIUM BAKLAWA WRAPPED EYE MEDYA CHOCOLATE KG,FINI- BAKLAWA,Kilogram,,N,N
113400,PREMIUM FIGS WRAPPED WITH CASHEW KG,FINI- NUTS,Kilogram,,N,N
113401,PREMIUM FIGS WRAPPED WITH WALNUT KG,FINI- NUTS,Kilogram,,N,N
113402,PREMIUM MAJDOOLS JUMBO WRAPPED WITH ALMOND KG,FINI- NUTS,Kilogram,,N,N
113403,PREMIUM MAJDOOLS JUMBO WRAPPED WITH CASHEW KG,FINI- NUTS,Kilogram,,N,N
113404,PREMIUM MAJDOOLS JUMBO WRAPPED WITH HAZELNUT KG,FINI- NUTS,Kilogram,,N,N
113405,PREMIUM MAJDOOLS JUMBO WRAPPED WITH WALNUT KG,FINI- NUTS,Kilogram,,N,N
113406,PREMIUM MAJDOOLS JUMBO WRAPPED WITH WHITE WALNUT KG,FINI- NUTS,Kilogram,,N,N
113407,PREMIUM MAJDOOLS JUMBO WRAPPED WITH PISTACHIO KG,FINI- NUTS,Kilogram,,N,N
113417,PREMIUM BELGIUM EGG WRAPPED PINK WAFER KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113416,PREMIUM BELGIUM EGG WRAPPED RED WAFER KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113415,PREMIUM BELGIUM EGG OPEN GRAY WAFER KG,FINI- EGGS OPEN,Kilogram,,N,N
113414,PREMIUM BELGIUM EGG OPEN BLUE PISTACHIO KG,FINI- EGGS OPEN,Kilogram,,N,N
113413,PREMIUM BELGIUM EGG OPEN PINK PISTACHIO KG,FINI- EGGS OPEN,Kilogram,,N,N
113412,PREMIUM BELGIUM EGG OPEN WHITE PISTACHIO KG,FINI- EGGS OPEN,Kilogram,,N,N
113409,PREMIUM BELGIUM WRAPPED BROWN SALTY CARAMEL KG,BELGIUM- WRAPPED,Kilogram,,N,N
113411,PREMIUM BELGIUM EGG OPEN RED PISTACHIO KG,FINI- EGGS OPEN,Kilogram,,N,N
113410,PREMIUM BELGIUM WRAPPED BROWN RAHASH KG,BELGIUM- WRAPPED,Kilogram,,N,N
113436,PREMIUM BELGIUM EGG WRAPPED GREEN CORNFLAKES KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113435,PREMIUM BELGIUM EGG WRAPPED WHITE CORNFLAKES KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113434,PREMIUM BELGIUM EGG WRAPPED RED CORNFLAKES KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113433,PREMIUM BELGIUM EGG OPEN BLUE CORNFLAKES KG,FINI- EGGS OPEN,Kilogram,,N,N
113432,PREMIUM BELGIUM EGG OPEN PINK CORNFLAKES KG,FINI- EGGS OPEN,Kilogram,,N,N
113431,PREMIUM BELGIUM EGG OPEN GREEN CORNFLAKES KG,FINI- EGGS OPEN,Kilogram,,N,N
113430,PREMIUM BELGIUM EGG OPEN WHITE CORNFLAKES KG,FINI- EGGS OPEN,Kilogram,,N,N
113429,PREMIUM BELGIUM EGG OPEN RED CORNFLAKES KG,FINI- EGGS OPEN,Kilogram,,N,N
113428,PREMIUM BELGIUM EGG WRAPPED BLUE PISTACHIO KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113427,PREMIUM BELGIUM EGG WRAPPED PINK PISTACHIO KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113426,PREMIUM BELGIUM EGG WRAPPED GREEN PISTACHIO KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113425,PREMIUM BELGIUM EGG WRAPPED RED PISTACHIO KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113424,PREMIUM BELGIUM EGG WRAPPED WHITE PISTACHIO KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113420,PREMIUM BELGIUM EGG WRAPPED GREEN WAFER KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113421,PREMIUM BELGIUM OPEN GRAY TEAR HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113422,PREMIUM BELGIUM OPEN PURPLE TEAR HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113423,PREMIUM BELGIUM OPEN SILVER TEAR HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113419,PREMIUM BELGIUM EGG WRAPPED GRAY WAFER KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113439,PREMIUM BELGIUM OPEN PINK CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113440,PREMIUM BELGIUM OPEN PURPLE CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113441,PREMIUM BELGIUM OPEN GOLD CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113442,PREMIUM BELGIUM OPEN WHITE CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113444,PREMIUM BELGIUM OPEN OFF WHITE CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113445,PREMIUM BELGIUM OPEN GREEN CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113446,PREMIUM BELGIUM OPEN BROWN STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,BELGIUM- OPEN,Kilogram,,N,N
113447,PREMIUM BELGIUM OPEN WHITE STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,BELGIUM- OPEN,Kilogram,,N,N
113448,PREMIUM BELGIUM OPEN OFF WHITE STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,BELGIUM- OPEN,Kilogram,,N,N
113450,PREMIUM BELGIUM OPEN GREEN STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,BELGIUM- OPEN,Kilogram,,N,N
113451,PREMIUM BELGIUM OPEN GOLD STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,BELGIUM- OPEN,Kilogram,,N,N
113452,PREMIUM BELGIUM OPEN PURPLE STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,BELGIUM- OPEN,Kilogram,,N,N
113453,PREMIUM ITALIAN WRAPPED SESAME KROKAN KG,ITALIAN- WRAPPED,Kilogram,,N,N
113454,PREMIUM BELGIUM OPEN BROWN CUP ALMOND NUTELLA KG,BELGIUM- OPEN,Kilogram,,N,N
113438,PREMIUM BELGIUM EGG WRAPPED BLUE CORNFLAKES KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113458,PREMIUM MAJDOOLS JUMBO WITH RAHASH KG,FINI- NUTS,Kilogram,,N,N
113461,PREMIUM CHOCOLATE MACARON OPEN PURPLE HAZELNUT MACARON OPEN & HAZELNUT KG,FINI- MACARON OPEN,Kilogram,,N,N
113457,PREMIUM BELGIUM EGG OPEN ORANGE STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,FINI- EGGS OPEN,Kilogram,,N,N
113475,PREMIUM BELGIUM OPEN PINK ROSE-FLOWER WITH ALMOND NOUGAT KG,BELGIUM- OPEN,Kilogram,,N,N
113477,PREMIUM BELGIUM OPEN BROWN ALMOND NOUGAT KG,BELGIUM- OPEN,Kilogram,,N,N
113478,PREMIUM BELGIUM OPEN RED HAZELNUT WITH HAZELNUT NUTS KG,BELGIUM- OPEN,Kilogram,,N,N
113511,PREMIUM BELGIUM OPEN BROWN CUP LOTUS BISCUIT KG,BELGIUM- OPEN,Kilogram,,N,N
113516,PREMIUM BELGIUM OPEN TIFFANY BLUE MOON CARAMEL WITH SESAME KG,BELGIUM- OPEN,Kilogram,,N,N
113524,PREMIUM BELGIUM OPEN PURE WHITE WITH DOTS WITH HAZELNUT NUTS CARAMEL NEW NOUGAT KG,BELGIUM- OPEN,Kilogram,,N,N
113525,PREMIUM BELGIUM OPEN TIFFANY BLUE WITH CARAMEL PISTACHIO RICE KG,BELGIUM- OPEN,Kilogram,,N,N
113526,PREMIUM BELGIUM OPEN PURPLE WITH DOTS GOLD STRAWBERRY CHEESECAKE LOTUS KG,BELGIUM- OPEN,Kilogram,,N,N
113527,PREMIUM BELGIUM OPEN GOLD CARAMEL DATES WITH CARDAMON KG,BELGIUM- OPEN,Kilogram,,N,N
113533,PREMIUM BELGIUM WRAPPED BIG EGG RED COTTON CANDY PC,FINI- ASSORTED,Kilogram,,N,N
113534,PREMIUM BELGIUM BIG EGG RED COTTON CANDY PC,FINI- ASSORTED,Kilogram,,N,N
113556,PREMIUM BELGIUM OPEN WHITE MOON CARAMEL WITH HAZELNUT CREAM KG,BELGIUM- OPEN,Kilogram,,N,N
113535,PREMIUM BELGIUM EGG WRAPPED BLUE WITH GAZEL CANDY & PISTACHIO KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113536,PREMIUM BELGIUM EGG OPEN BLUE WITH GAZEL CANDY & PISTACHIO KG,FINI- EGGS OPEN,Kilogram,,N,N
113553,SAKAKER SESAME- KG,FINI- SAKAKER,Kilogram,,N,N
113418,PREMIUM BELGIUM EGG WRAPPED BLUE WAFER KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113537,PREMIUM CHOCOLATE MACARON OPEN BLACK PISTACHIO MACARON OPEN & PISTACHIO KG,FINI- MACARON OPEN,Kilogram,,N,N
113462,PREMIUM CHOCOLATE MACARON OPEN PURPLE PISTACHIO MACARON OPEN & PISTACHIO KG,FINI- MACARON OPEN,Kilogram,,N,N
113249,PREMIUM ITALIAN WRAPPED DATES WITH HAZELNUT CORNFLAKES KG,ITALIAN- WRAPPED,Kilogram,,N,N
113309,PREMIUM CHOCOLATE MACARON OPEN BROWN CARAMEL WITH ALMOND WHITE NOUGAT KG,FINI- MACARON OPEN,Kilogram,,N,N
113437,PREMIUM BELGIUM EGG WRAPPED PINK CORNFLAKES KG,FINI- EGGS WRAPPED,Kilogram,,N,N
113455,PREMIUM BELGIUM EGG OPEN RED STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,FINI- EGGS OPEN,Kilogram,,N,N
113476,PREMIUM BELGIUM EGG OPEN PURPLE COTTON CANDY- KG,FINI- EGGS OPEN,Kilogram,,N,N
113301,PREMIUM PETIT FOUR WRAPPED KARPOOJ APRICOAT KG,FINI- PETIT FOUR WRAPPED,Kilogram,,N,N
112682,PREMIUM BELGIUM EGG OPEN BROWN WITH PINK DOTS PURE PISTACHIO KUNAFA KG,FINI- EGGS OPEN,Kilogram,,N,N
112841,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO LIGHT DARK GREEN KG,FINI- PASTEL CONE,Kilogram,,N,N
112823,PREMIUM PASTEL CONE OPEN PAINTED KUNAFA PISTACHIO LIGHT YELLOW KG,FINI- PASTEL CONE,Kilogram,,N,N
112805,PREMIUM PASTEL CONE OPEN PAINTED KUNAFA PISTACHIO DARK LIGHT BLUE KG,FINI- PASTEL CONE,Kilogram,,N,N
112732,PREMIUM CHOCOLATE MACARON OPEN PURPLE HAZELNUT WITH DARK JANDOYA KG,FINI- MACARON OPEN,Kilogram,,N,N
112979,PREMIUM BELGIUM EGG OPEN PINK WITH GAZEL CANDY & PISTACHIO KG,FINI- EGGS OPEN,Kilogram,,N,N
113204,PREMIUM BELGIUM EGG OPEN BLUE STRAWBERRY CHEESECAKE WITH LOTUS POWDER KG,FINI- EGGS OPEN,Kilogram,,N,N
100756,CHOCOLALA DELUXE TAMRIYA (EMPTY),BOXES,Pieces,,N,N
101930,CHOCOLATE GUITAR SHEETS,TRANSFER SHEETS,Pieces,,N,N
102734,BOX FOR ICE CREAM (S),BOXES,Pieces,,N,N
113340,PREMIUM BELGIUM WRAPPED WHITE BABY DRESS ALMOND CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
112666,PREMIUM BELGIUM OPEN WHITE CARAMEL WITH ALMOND KG,BELGIUM- OPEN,Kilogram,,N,N
112867,PREMIUM ITALIAN WRAPPED DIET ALMOND NUTS KG,ITALIAN- WRAPPED,Kilogram,,N,N
112884,PREMIUM BELGIUM OPEN RED TEAR HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
112927,PREMIUM BELGIUM OPEN OFF WHITE ROSE-FLOWER KG,BELGIUM- OPEN,Kilogram,,N,N
113229,PREMIUM BELGIUM WRAPPED WHITE SQUARE ALMOND WITH CHOCOLATE PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113247,PREMIUM BELGIUM WRAPPED WHITE ROUND DIRHAM PLAIN CHOCOLATE WITH CHOCOLATE PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113324,PREMIUM BELGIUM WRAPPED BROWN BABY DRESS PISTACHIO CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113333,PREMIUM BELGIUM WRAPPED WHITE SQUARE AND HEART PISTACHIO CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113334,PREMIUM BELGIUM WRAPPED WHITE SQUARE AND HEART HAZELNUT CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113335,PREMIUM BELGIUM WRAPPED WHITE SQUARE AND HEART PLAIN CHOCOLATE WITH CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113336,PREMIUM BELGIUM WRAPPED WHITE HEART ALMOND CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113337,PREMIUM BELGIUM WRAPPED WHITE HEART PISTACHIO CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113338,PREMIUM BELGIUM WRAPPED WHITE HEART HAZELNUT CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113339,PREMIUM BELGIUM WRAPPED WHITE HEART PLAIN CHOCOLATE WITH CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113341,PREMIUM BELGIUM WRAPPED WHITE BABY DRESS PISTACHIO CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
112946,PREMIUM BELGIUM LOLLIPOP PURPLE HEART PCS,FINI- ASSORTED,Kilogram,,N,N
113342,PREMIUM BELGIUM WRAPPED WHITE BABY DRESS HAZELNUT CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113343,PREMIUM BELGIUM WRAPPED WHITE BABY DRESS PLAIN CHOCOLATE WITH CHOCO PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
113344,PREMIUM BELGIUM WRAPPED RED HEART PISTACHIO KG,BELGIUM- WRAPPED,Kilogram,,N,N
113443,PREMIUM BELGIUM OPEN BROWN CARAMEL WITH DARK HAZELNUT KG,BELGIUM- OPEN,Kilogram,,N,N
113515,PREMIUM BELGIUM OPEN GOLD MOON CARAMEL WITH SESAME KG,BELGIUM- OPEN,Kilogram,,N,N
112804,PREMIUM PASTEL CONE OPEN PAINTED KUNAFA PISTACHIO DARK GREEN KG,FINI- PASTEL CONE,Kilogram,,N,N
112826,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO BABY BLUE KG,FINI- PASTEL CONE,Kilogram,,N,N
112827,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO BABY PINK KG,FINI- PASTEL CONE,Kilogram,,N,N
112828,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK BLUE KG,FINI- PASTEL CONE,Kilogram,,N,N
112829,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK BROWN KG,FINI- PASTEL CONE,Kilogram,,N,N
112830,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK GREEN KG,FINI- PASTEL CONE,Kilogram,,N,N
112831,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK LIGHT BLUE KG,FINI- PASTEL CONE,Kilogram,,N,N
112832,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK LIGHT PURPLE KG,FINI- PASTEL CONE,Kilogram,,N,N
112833,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK MAGENTA KG,FINI- PASTEL CONE,Kilogram,,N,N
112834,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO DARK MAROON KG,FINI- PASTEL CONE,Kilogram,,N,N
112851,PREMIUM PASTEL CONE OPEN PLAIN KUNAFA PISTACHIO OFF-WHITE KG,FINI- PASTEL CONE,Kilogram,,N,N
110889,RESIN TRAY 0028 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110876,RESIN TRAY 0015 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110888,RESIN TRAY 0027 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110874,RESIN TRAY 0013 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
112701,PREMIUM BELGIUM WRAPPED BROWN CHOCO DARK KUNAFA PISTACHIO KG,BELGIUM- WRAPPED,Kilogram,,Y,N
113310,CRAFTED CHOCOLATES WITH WHITE CHOCOLATE KG,FINI- ASSORTED,Kilogram,,N,N
112797,PREMIUM BELGIUM OPEN PINK PURE BIG FLOWER PCS,FINI- ASSORTED,Kilogram,,Y,N
113225,PREMIUM BELGIUM WRAPPED WHITE SQUARE PISTACHIO WITH CHOCOLATE PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
111083,ACRYLIC STAND 10X25CM,SEMI FINI- ACRYLIC DISPLAY,Pieces,,Y,N
113242,PREMIUM BELGIUM WRAPPED BROWN ROUND DIRHAM HAZELNUT WITH CHOCOLATE PRINT KG,BELGIUM- WRAPPED,Kilogram,,N,N
107403,STEEL GRASS,ACCESSORIES,Pieces,,N,N
100034,OPEN CHOCOLATE BOX 28*28*4CM FOR OCTOHUB,BOXES,Pieces,,N,N
100043,MIX BOX MAMOUL GHURAIBEH BARAZEK COOKIES- PCS,FINI- BOXES,Pieces,,Y,N
112855,PREMIUM BELGIUM OPEN GOLD PURE BIG FLOWER PCS,FINI- ASSORTED,Pieces,,Y,N
104879,CHOCOLALA CHOCOLATE PAPER PARIS LIFE GREEN ROLL 8.3X9 CM,WRAPPING,Kilogram,,N,N
104915,CHOCOLALA PAPER COFFEE 1X20KG,WRAPPING,Kilogram,,N,N
110950,Acrylic Sheet Turquoise Blue (Chocola Pure),ACRYLIC SHEET,Pieces,,N,N
110922,CHOCOLALA CUP WITH 3 PCS WR. BELGIAN CHOCO(102230),FINI- JARS,Pieces,,Y,N
110929,ORANGE STICK MILK CHOCO KG,FINI- CHOCOLATE,Kilogram,,N,N
110928,ORANGE STICK DARK CHOCO KG,FINI- CHOCOLATE,Kilogram,,N,N
110945,PURE FLAG DAY TAUZIYAT CARDS WITH 1PC CHOCO,FINI- CARDS,Pieces,,Y,N
110943,ACRYLIC BOX WITH STAND NATIONAL DAY FLAG 35X28X46CM W. CHOCO,FINI- ACRYLIC BOX,Pieces,,Y,N
110942,NUTS 6 PARTITION BOX - 8.5 INCHS,BOXES,Pieces,,N,N
110941,NATIONAL DAY BOX WITH 540G BELGIUM CHCOCO,FINI- BOXES,Pieces,,Y,N
110940,NATIONAL DAY ACRYLIC WHITE BOX 25X20X22CM WITH CLEAR COVER WITH CHOCO,FINI- ACRYLIC BOX,Pieces,,Y,N
110939,NATIONAL DAY ACRYLIC BLACK BOX 25X20X22CM W/O COVER EMPTY,SEMI FINI- ACRYLIC BOX,Pieces,,N,N
110938,ACRYLIC BOX 16X16X4CM WITH 225G WAFER CHOCO,FINI- ACRYLIC BOX,Pieces,,Y,N
110937,ACRYLIC BOX 35X28X5CM WITH 720G WAFER CHOCOLATES,FINI- ACRYLIC BOX,Pieces,,Y,N
110932,ACRUAE NATIONAL DAY BOARD 12.5*13CM WITH CHOCO,FINI- ACRYLIC BOX,Pieces,,Y,N
110931,ACRUAE NATIONAL DAY BOARD 9X6X10CM WITH CHOCO,FINI- ACRYLIC BOX,Pieces,,Y,N
110927,WRAPPED METAL TIN WITH 40G WR. BELGIUM CHOCO,FINI- JARS,Pieces,,N,N
110926,CLEAR CUP WITH 40G WR.BELGIUM CHOCO,FINI- JARS,Pieces,,N,N
110925,CANDY METALLIZED BOX WITH WR.BELGIUM CHOCO 165G,FINI- BOXES,Pieces,,Y,N
110890,RESIN TRAY 0029 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110896,PREMIUM NATIONAL DAY BOX WITH CHOCO,FINI- BOXES,Pieces,,Y,N
110895,SB GROSSGRAIN RIBBON RED (RB-G-40-01),RIBBONS,Rolls,,N,N
110892,RESIN TRAY 0033 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110891,RESIN TRAY 0031 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110887,RESIN TRAY 0026 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110886,RESIN TRAY 0025 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110980,ACRYLIC BOX 35X28X6CM,SEMI FINI- ACRYLIC BOX,Pieces,,Y,N
110963,ACRYLIC BOX CLEAR 24X24X7,SEMI FINI- ACRYLIC BOX,Pieces,,Y,N
110885,RESIN TRAY 0024 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110884,RESIN TRAY 0023 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110883,RESIN TRAY 0022 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110882,RESIN TRAY 0021 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110881,RESIN TRAY 0020 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110880,RESIN TRAY 0019 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110879,RESIN TRAY 0018 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110878,RESIN TRAY 0017 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110877,RESIN TRAY 0016 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110875,RESIN TRAY 0014 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110872,RESIN TRAY 0011 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110871,RESIN TRAY 0010 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110870,RESIN TRAY 009 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110869,RESIN TRAY 008 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110868,RESIN TRAY 007 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110867,RESIN TRAY 006 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110866,RESIN TRAY 005 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110865,RESIN TRAY 004 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110864,RESIN TRAY 003 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110863,RESIN TRAY 002 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110862,RESIN TRAY 001 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110873,RESIN TRAY 0012 (FAN AL KHASHAB),TRAYS,Pieces,,N,N
110860,ICE CREAM SOFT MANGO PC,FINI- ICE CREAM,Pieces,,N,N
110859,ICE CREAM SOFT VANILLA PC,FINI- ICE CREAM,Pieces,,N,N
110857,CHOCOLALA MINI CAKE SUGAR PC,FINI- CAKES,Pieces,,N,N
110855,CHOCOLALA UAE FLAG DAY - FLAG TAUZIYAT CARD EMPTY,TAUZIYAT,Pieces,,N,N
110854,CHOCOLALA UAE FLAG DAY - FALCON TAUZIYAT CARD EMPTY,TAUZIYAT,Pieces,,N,N
110813,WS - PISTACHIO AKBARI,TRADING,Kilogram,,N,N
110824,ACRYLIC BOX WITH 8 PART 37X19X8CM WITH NUTS(110782),FINI- ACRYLIC BOX,Pieces,,Y,Y
110845,CHOCOLALA PISTACHIO KUNAFA CHOCOLATE BAR BOX 90G,BOXES,Pieces,,N,N
110819,DECORELIEF INT102 - black,RAW MATERIALS,Can,,N,N
110810,SB SATIN RIBBON RB-S-25-04,RIBBONS,Rolls,,N,N
110808,SB SATIN RIBBON RB-S-25-06,RIBBONS,Rolls,,N,N
110694,CHOCOLALA SALTED BISCUITS BOX 650G EMPTY,BOXES,Pieces,,N,N
110807,SB GROSSGRAIN RIBBON GREEN 2.5 CM (RB-G-25-19),RIBBONS,Rolls,,N,N
110806,SB GROSSGRAIN RIBBON GREEN 1.5 CM (RB-G-15-19),RIBBONS,Rolls,,N,N
110804,A4 WHITE ENVELOPE IN PKT,STATIONERY,Packet,,N,N
110803,GLUE FOR FOREX 20ML,RAW MATERIALS,Pieces,,N,N
110695,CHOCOLALA MIXED BAKLAWA 740G EMPTY,BOXES,Pieces,,N,N
110798,SB GROSSGRAIN RIBBON WHITE 1 CM (RB-S-10-02),RIBBONS,Rolls,,N,N
110954,FOREX BOARD 60X40(Double),SEMI FINI- FOREX CAKE BOARD,Pieces,,Y,N
110791,FRESH FLOWER- WAX FLOWER,FRESH FLOWERS,Head,,N,N
110790,FRESH FLOWER- LIMONIUM CASPIA (ALL COLORS),FRESH FLOWERS,Head,,N,N
110787,PLAIN BROWN CHOCOLATE PAPER CUP - WHITE PEBBLES,WRAPPING,Packet,,N,N
110781,CHOCOLA PURE PISTACHIO KUNAFA CHOCOLATE BAR BOX 190 G,BOXES,Pieces,,N,N
110780,CHOCOLA PURE PISTACHIO KUNAFA CHOCOLATE BAR BOX 90 G,BOXES,Pieces,,N,N
110738,CHOCOLALA MUFFIN BOX EMPTY,BOXES,Pieces,,N,N
110726,CHOCOLALA TAUZIYAT CARD FOR TEACHERS DAY - FEMALE,TAUZIYAT,Pieces,,N,N
110847,ACRYLIC BOX WITH STAND NATIONAL DAY FLAG 35X28X46CM,SEMI FINI- ACRYLIC TRAY,Pieces,,Y,N
110710,CHOCOLALA DARK CHOCOLATE 60%,CHOCOLATES,Kilogram,,N,N
110686,CH NOUGAT CREAM W/ MIXED NUTS (10334),FINI- CHOCOLATE,Kilogram,,N,N
110650,CAKE CREAM PISTACHIO-CUSTARD KG,FINI- CAKES,Kilogram,,N,N
110702,CHOCOLALA MIXED BAKLAWA BAG EMPTY,BAGS,Pieces,,N,N
110701,CHOCOLALA SALTED BISCUITS BAG EMPTY,BAGS,Pieces,,N,N
110725,CHOCOLALA TAUZIYAT CARD FOR TEACHERS DAY - MALE,TAUZIYAT,Pieces,,N,N
110724,CHOCOLALA PISTACHIO KUNAFA CHOCOLATE BAR BOX 190G,BOXES,Pieces,,N,N
110693,ACRYLIC BOX WITH HANDLE 36X26.5X16CM,SEMI FINI- ACRYLIC BOX,Pieces,,N,N
110691,TURKEY HILL ICE CREAM MIX VANILLA ARTIFICIAL FLAVOUR 3.78L,SYRUP,Bottle,,N,N
110689,WHITEBOARD STAND ADJUSTABLE,STATIONERY,Pieces,,N,N
110688,WHITEBOARD 90CM*120CM,STATIONERY,Pieces,,N,N
110605,RIBBON SATIN 1.5 INCH,RIBBONS,Pieces,,N,N
111002,CARD UAE NATIONAL DAY WITH 2 PC BELG CHOCO,FINI- CARDS,Pieces,,Y,Y
110604,RIBBON SATIN 1 INCH,RIBBONS,Pieces,,N,N
110603,RIBBON GG 5/8 INCH,RIBBONS,Pieces,,N,N
